Billing Date,Variant,Economic Index,Industry Growth Rate (%),Seasonality Factor
30-12-2022 00:00,XXXV5,140.63,0.25,High
30-12-2022 00:00,XXX18,74.95,3.43,Low
30-12-2022 00:00,XXXV1,77.19,-4.2,Low
31-12-2022 00:00,XXXV2,125.94,3.98,Medium
31-12-2022 00:00,XXXV1,94.97,6.55,Low
31-12-2022 00:00,XXXV1,127.67,6.42,Medium
31-12-2022 00:00,XXXV1,56.54,1.65,Medium
31-12-2022 00:00,XXXV1,98.76,1.31,Low
31-12-2022 00:00,XXXV2,53.36,-2.87,Medium
31-12-2022 00:00,XXXV1,56.27,2.34,High
31-12-2022 00:00,XXXV4,140.64,-3.01,Medium
31-12-2022 00:00,XXX12,63.92,10.33,High
31-12-2022 00:00,XXX12,103.24,14.33,Low
31-12-2022 00:00,XXXV3,91.11,14.4,Low
31-12-2022 00:00,XXXV5,84.73,12.3,Medium
31-12-2022 00:00,XXX17,139.98,7.02,High
31-12-2022 00:00,XXX18,52.18,9.02,Medium
31-12-2022 00:00,XXXV2,116.38,0.7,Low
03-01-2023 00:00,XXX17,146.34,7.62,Medium
09-01-2023 00:00,XXX17,106.02,4.11,Medium
11-01-2023 00:00,XXX15,143.68,4.64,High
14-01-2023 00:00,XXXV2,55.23,10.16,Low
14-01-2023 00:00,XXXV2,91.88,0.64,Medium
14-01-2023 00:00,XXXV3,76.02,1.36,High
16-01-2023 00:00,XXXV5,123.08,13.49,Medium
16-01-2023 00:00,XXXV5,148.13,-3.88,High
18-01-2023 00:00,XXXV1,75.65,4.71,High
18-01-2023 00:00,XXXV2,115.42,13.26,Medium
18-01-2023 00:00,XXXV2,69.81,7.21,Low
18-01-2023 00:00,XXXV3,106.53,5.93,Low
18-01-2023 00:00,XXXV3,96.39,-0.01,High
18-01-2023 00:00,XXXV3,147.2,1.87,Low
18-01-2023 00:00,XXXV1,110.85,12.04,High
18-01-2023 00:00,XXXV5,84.95,6.18,Low
18-01-2023 00:00,XXXV5,61.41,5.29,Medium
18-01-2023 00:00,XXXV5,65.12,-3.01,Low
21-01-2023 00:00,XXXV2,72.53,-4.68,High
21-01-2023 00:00,XXXV2,75.1,14.27,High
21-01-2023 00:00,XXXV2,135.06,2.54,Low
23-01-2023 00:00,XXX13,106.12,7.06,Medium
23-01-2023 00:00,XXX13,102.34,-3.41,High
24-01-2023 00:00,XXXV1,61.48,8.66,High
24-01-2023 00:00,XXXV2,136.01,13.65,High
24-01-2023 00:00,XXXV2,122.28,6.51,High
24-01-2023 00:00,XXXV2,56.77,-2.48,High
24-01-2023 00:00,XXXV2,120.78,6.63,Medium
24-01-2023 00:00,XXXV2,104.35,10.33,Low
24-01-2023 00:00,XXXV3,58.17,3.13,Medium
24-01-2023 00:00,XXXV3,95.83,12.6,Medium
24-01-2023 00:00,XXX18,98.47,7.97,High
25-01-2023 00:00,XXXV1,66.58,12.98,Medium
25-01-2023 00:00,XXXV2,144.57,7.47,High
25-01-2023 00:00,XXXV2,135,-2.37,Medium
25-01-2023 00:00,XXXV2,116.9,1.19,High
25-01-2023 00:00,XXXV2,96.23,-0.96,High
25-01-2023 00:00,XXXV2,91.18,13.18,Medium
25-01-2023 00:00,XXXV3,115.1,10.21,Medium
25-01-2023 00:00,XXXV2,104.54,8.53,Low
25-01-2023 00:00,XXXV5,56.23,1.02,Low
27-01-2023 00:00,XXXV2,101.25,-1.32,Low
27-01-2023 00:00,XXXV2,130.64,10.13,Medium
27-01-2023 00:00,XXXV2,95.92,4.48,Medium
28-01-2023 00:00,XXX13,55.2,-0.48,High
28-01-2023 00:00,XXX18,128.63,7.33,Low
28-01-2023 00:00,XXX18,70.14,-4.19,High
28-01-2023 00:00,XXXV3,75.86,1.52,High
28-01-2023 00:00,XXXV4,66.47,4.37,High
28-01-2023 00:00,XXXV4,83.02,-2.04,High
28-01-2023 00:00,XXX18,125.68,14.69,Low
28-01-2023 00:00,XXXV5,101.94,-0.82,High
28-01-2023 00:00,XXXV5,70.49,-2.39,Medium
29-01-2023 00:00,XXXV2,137.78,-0.93,Medium
29-01-2023 00:00,XXXV5,137.96,10.38,Medium
29-01-2023 00:00,XXXV5,137.06,3.51,Low
29-01-2023 00:00,XXX15,73.88,6.31,High
29-01-2023 00:00,XXXV2,95.12,-4.58,Low
29-01-2023 00:00,XXXV2,148.5,-4.31,High
29-01-2023 00:00,XXXV2,127.2,3.92,Low
29-01-2023 00:00,XXX11,52.72,11.33,Low
29-01-2023 00:00,XXXV1,56.52,12.7,High
29-01-2023 00:00,XXXV1,96.39,-3.27,Low
29-01-2023 00:00,XXXV1,140.92,5.77,High
29-01-2023 00:00,XXXV1,103.87,13.26,Medium
29-01-2023 00:00,XXXV1,99.78,2.76,Medium
29-01-2023 00:00,XXXV2,60.55,11.59,Medium
29-01-2023 00:00,XXXV2,115.68,-2.33,Low
29-01-2023 00:00,XXXV2,132.21,13.71,Medium
30-01-2023 00:00,XXXV3,88.04,10.03,High
30-01-2023 00:00,XXX11,127.56,13.83,Medium
30-01-2023 00:00,XXXV5,146.45,8.53,Medium
30-01-2023 00:00,XXXV2,70.38,2.27,Low
30-01-2023 00:00,XXXV2,102.33,13.76,High
30-01-2023 00:00,XXXV1,78.71,0.51,Low
30-01-2023 00:00,XXXV2,129.29,1.64,Low
30-01-2023 00:00,XXXV3,107.76,9.02,High
30-01-2023 00:00,XXXV2,113.46,10.31,Low
30-01-2023 00:00,XXXV2,129.79,13.59,High
30-01-2023 00:00,XXX15,89.6,-0.9,Medium
30-01-2023 00:00,XXXV2,141.51,10.96,High
30-01-2023 00:00,XXX13,103.3,9.77,High
30-01-2023 00:00,XXXV5,65.8,-3.72,High
30-01-2023 00:00,XXXV2,119.59,2.74,Low
30-01-2023 00:00,XXX15,129.33,0.66,High
30-01-2023 00:00,XXXV1,81.68,1.09,High
30-01-2023 00:00,XXXV1,135.72,14.66,High
30-01-2023 00:00,XXXV2,140.61,7.86,Medium
30-01-2023 00:00,XXXV2,77.69,9.35,High
30-01-2023 00:00,XXXV2,148.35,14.53,Low
30-01-2023 00:00,XXXV2,64.07,2.54,High
30-01-2023 00:00,XXXV2,70.2,11.04,High
11-02-2023 00:00,XXXV3,68.42,3.69,Medium
13-02-2023 00:00,XXX11,139.4,12.39,High
13-02-2023 00:00,XXX11,115.43,-1.39,Low
19-02-2023 00:00,XXX18,65.21,13.95,High
20-02-2023 00:00,XXXV2,94.03,-0.62,Low
21-02-2023 00:00,XXXV5,111.53,1.52,Medium
21-02-2023 00:00,XXXV5,58.35,10.12,High
21-02-2023 00:00,XXXV5,138.24,2.88,Medium
22-02-2023 00:00,XXXV1,130.36,7.16,High
22-02-2023 00:00,XXX13,100.52,3.89,Low
22-02-2023 00:00,XXXV1,146.71,9.85,Medium
23-02-2023 00:00,XXXV5,91.78,-0.43,High
23-02-2023 00:00,XXXV5,148.41,-3.83,Low
23-02-2023 00:00,XXXV5,116.79,1,Medium
23-02-2023 00:00,XXXV5,113.47,4.49,High
23-02-2023 00:00,XXXV1,66.6,-1.64,Medium
23-02-2023 00:00,XXXV1,138.19,2.1,High
26-02-2023 00:00,XXXV2,92.75,3,Low
26-02-2023 00:00,XXX13,66.22,-3.85,Low
26-02-2023 00:00,XXXV1,51.26,6.67,Medium
28-02-2023 00:00,XXX13,105.98,12.69,Medium
28-02-2023 00:00,XXX13,102.74,-1.97,High
28-02-2023 00:00,XXX17,121.94,6.96,Low
28-02-2023 00:00,XXX11,139.03,8.29,High
28-02-2023 00:00,XXX11,57.94,3.39,Low
28-02-2023 00:00,XXXV5,123.15,9.02,Medium
28-02-2023 00:00,XXXV2,68.74,3.21,High
28-02-2023 00:00,XXXV3,135.82,5.09,High
28-02-2023 00:00,XXX11,131.91,-4.85,Low
28-02-2023 00:00,XXXV3,104.08,8.83,Low
28-02-2023 00:00,XXXV3,121.02,8.23,Low
28-02-2023 00:00,XXXV4,81.44,-4.23,Medium
28-02-2023 00:00,XXXV1,97.12,2.37,High
28-02-2023 00:00,XXXV1,132.16,14.58,Low
28-02-2023 00:00,XXXV5,95.93,3.41,Medium
28-02-2023 00:00,XXXV5,85.78,5.04,Low
28-02-2023 00:00,XXXV1,99.42,13.2,High
28-02-2023 00:00,XXX18,132.82,9.35,Low
28-02-2023 00:00,XXXV2,83.52,6.64,High
28-02-2023 00:00,XXXV1,67.38,10.96,Medium
28-02-2023 00:00,XXXV1,121.2,12.29,Medium
28-02-2023 00:00,XXXV1,132.6,4.14,Low
28-02-2023 00:00,XXXV1,60.06,4.5,High
28-02-2023 00:00,XXXV1,73.99,2.72,High
05-03-2023 00:00,XXXV5,64.2,14.33,High
15-03-2023 00:00,XXXV1,84.79,8.94,Low
16-03-2023 00:00,XXXV3,95.04,-3.34,High
16-03-2023 00:00,XXXV5,124.88,12.26,High
19-03-2023 00:00,XXXV5,115.11,4.61,High
19-03-2023 00:00,XXXV5,112.09,-3.62,High
19-03-2023 00:00,XXXV5,85.24,5.99,Low
19-03-2023 00:00,XXXV5,134.14,3.34,Low
24-03-2023 00:00,XXXV1,97.13,12.55,High
24-03-2023 00:00,XXXV1,147.91,-0.92,High
26-03-2023 00:00,XXX13,113.41,11.53,Medium
27-03-2023 00:00,XXXV1,62.63,6.15,Medium
28-03-2023 00:00,XXXV1,117.62,-3.91,High
28-03-2023 00:00,XXXV5,82.51,14.44,High
28-03-2023 00:00,XXXV5,118.63,5.25,Medium
28-03-2023 00:00,XXX11,56.96,0.82,Medium
29-03-2023 00:00,XXXV1,67.49,4.39,High
29-03-2023 00:00,XXXV1,135.57,12.16,Low
29-03-2023 00:00,XXXV2,72.72,1.1,Low
29-03-2023 00:00,XXXV2,133.7,-1.15,High
29-03-2023 00:00,XXXV3,77.93,-2.42,High
29-03-2023 00:00,XXXV2,114.29,0.96,Medium
29-03-2023 00:00,XXXV1,119.42,10.6,Medium
29-03-2023 00:00,XXXV1,101.27,4.43,Low
29-03-2023 00:00,XXXV1,80.53,-0.45,High
29-03-2023 00:00,XXXV1,71.26,-1.68,Medium
29-03-2023 00:00,XXXV3,53.32,1.65,Low
30-03-2023 00:00,XXXV2,80.39,13.8,Low
30-03-2023 00:00,XXXV2,115.32,1.86,Low
30-03-2023 00:00,XXXV2,143.83,14.76,Medium
30-03-2023 00:00,XXXV2,137.12,4.7,Medium
30-03-2023 00:00,XXXV2,126.61,-1.42,High
30-03-2023 00:00,XXXV2,128.84,12.82,High
30-03-2023 00:00,XXXV2,116.5,4.21,Low
30-03-2023 00:00,XXXV1,76.03,9.19,Low
30-03-2023 00:00,XXXV2,140.72,14.67,Medium
30-03-2023 00:00,XXXV2,117.07,-4,Medium
30-03-2023 00:00,XXXV1,106.04,-3.07,High
30-03-2023 00:00,XXXV2,61.1,9.41,High
30-03-2023 00:00,XXXV5,94.71,0.64,High
30-03-2023 00:00,XXXV3,96.04,-1.31,Medium
30-03-2023 00:00,XXX13,136.46,-4.21,Low
30-03-2023 00:00,XXXV1,104.66,-4.56,High
30-03-2023 00:00,XXXV2,88.04,10.49,High
30-03-2023 00:00,XXXV2,147.68,-2.31,Medium
30-03-2023 00:00,XXXV2,61.07,4.35,High
30-03-2023 00:00,XXXV5,92.25,7.12,Low
30-03-2023 00:00,XXXV1,54.2,3.57,Medium
30-03-2023 00:00,XXXV3,123.99,-4.46,High
30-03-2023 00:00,XXXV3,141.81,10.67,High
30-03-2023 00:00,XXXV3,78,-4.79,Medium
30-03-2023 00:00,XXXV5,135.83,10.24,Medium
30-03-2023 00:00,XXXV1,79.22,12.87,High
30-03-2023 00:00,XXXV1,141.08,3.66,Low
30-03-2023 00:00,XXXV2,125.4,5.71,Medium
30-03-2023 00:00,XXX11,130.49,4.54,Low
30-03-2023 00:00,XXX11,51.8,2.78,High
08-04-2023 00:00,XXXV1,146.28,12.75,Low
09-04-2023 00:00,XXXV1,122.67,12.88,High
10-04-2023 00:00,XXXV1,80.48,1.72,High
10-04-2023 00:00,XXXV1,132.94,7.3,High
10-04-2023 00:00,XXXV1,78.15,13.54,High
10-04-2023 00:00,XXXV1,137.28,14.24,Low
11-04-2023 00:00,XXXV1,61.26,5.18,High
14-04-2023 00:00,XXXV1,120.37,4.06,High
16-04-2023 00:00,XXXV2,104.07,0.57,Low
16-04-2023 00:00,XXXV2,59.65,14.18,Medium
18-04-2023 00:00,XXX15,74.19,-2.14,Low
21-04-2023 00:00,XXX15,51.24,6.6,Low
21-04-2023 00:00,XXXV1,96.88,0.65,Low
21-04-2023 00:00,XXXV2,80.13,0.58,High
24-04-2023 00:00,XXX15,109.84,3.1,High
24-04-2023 00:00,XXX15,79.72,14.98,High
24-04-2023 00:00,XXXV2,79.99,-3.9,Medium
24-04-2023 00:00,XXXV1,124.32,6.57,High
24-04-2023 00:00,XXX15,54.81,-3.35,Medium
24-04-2023 00:00,XXXV5,140.29,-1.91,High
24-04-2023 00:00,XXXV5,135.23,3.79,Low
24-04-2023 00:00,XXXV5,116.78,5.21,High
24-04-2023 00:00,XXXV5,109.32,0.18,Medium
24-04-2023 00:00,XXXV5,139.23,1.33,Medium
24-04-2023 00:00,XXXV1,68.53,-3.26,High
24-04-2023 00:00,XXXV1,57.9,1.06,Low
24-04-2023 00:00,XXXV1,73.95,14.33,High
24-04-2023 00:00,XXXV1,129.46,13.89,High
24-04-2023 00:00,XXXV1,53.47,1.7,High
24-04-2023 00:00,XXXV1,108.28,6.42,Low
24-04-2023 00:00,XXXV2,149.54,13.19,Medium
24-04-2023 00:00,XXXV2,135.57,-4.88,Low
24-04-2023 00:00,XXXV2,102.14,11.21,Medium
25-04-2023 00:00,XXXV1,56.36,13.97,Medium
25-04-2023 00:00,XXX15,133.14,-3.17,Medium
27-04-2023 00:00,XXXV2,109.9,-1.77,Low
27-04-2023 00:00,XXXV1,61.49,14.21,High
27-04-2023 00:00,XXX11,59.39,5.75,High
28-04-2023 00:00,XXXV1,140.96,-4.72,High
28-04-2023 00:00,XXXV1,116.92,0.15,High
28-04-2023 00:00,XXXV1,132.93,4,High
28-04-2023 00:00,XXXV4,137.9,8.86,Low
28-04-2023 00:00,XXXV1,107.18,9.66,Low
29-04-2023 00:00,XXXV2,101.74,14.91,Low
29-04-2023 00:00,XXXV2,93.04,0.75,Low
29-04-2023 00:00,XXXV3,81.69,5.76,Low
29-04-2023 00:00,XXXV1,93.46,5.67,Low
29-04-2023 00:00,XXXV5,127.39,3.11,Low
29-04-2023 00:00,XXXV1,110.19,-1.62,High
29-04-2023 00:00,XXX17,139.25,14.55,Medium
29-04-2023 00:00,XXX17,94.34,12.07,Low
29-04-2023 00:00,XXXV2,110.71,4.97,Medium
30-04-2023 00:00,XXXV1,113.13,7.06,Low
30-04-2023 00:00,XXXV1,109.17,-0.45,Low
30-04-2023 00:00,XXXV1,120.26,5.88,High
30-04-2023 00:00,XXXV5,73.74,8.9,Medium
30-04-2023 00:00,XXXV5,101.24,5.3,High
30-04-2023 00:00,XXX15,60.42,14.81,High
30-04-2023 00:00,XXXV3,88.45,7.23,Medium
30-04-2023 00:00,XXX15,98.77,2.42,High
30-04-2023 00:00,XXX15,115.22,10.44,Low
30-04-2023 00:00,XXXV2,145.05,-1.59,Low
30-04-2023 00:00,XXXV1,110.07,2.69,Low
30-04-2023 00:00,XXXV2,124.36,1.94,Low
30-04-2023 00:00,XXXV2,100.63,3.64,Low
30-04-2023 00:00,XXXV2,113.41,10.64,High
30-04-2023 00:00,XXXV2,57.09,4.68,High
30-04-2023 00:00,XXXV2,75.44,10.88,Low
30-04-2023 00:00,XXXV2,86.19,6.53,Low
30-04-2023 00:00,XXXV2,97.25,1.84,High
30-04-2023 00:00,XXXV4,54.56,11.2,Medium
30-04-2023 00:00,XXXV2,64,-0.23,High
30-04-2023 00:00,XXXV3,77.68,-0.51,High
30-04-2023 00:00,XXXV1,147.15,5.09,High
30-04-2023 00:00,XXXV1,83.13,0.22,High
30-04-2023 00:00,XXXV1,98.2,-4.82,High
30-04-2023 00:00,XXXV1,69.61,7.97,Medium
30-04-2023 00:00,XXX15,111.08,5.22,Low
30-04-2023 00:00,XXXV2,78.07,3.91,Low
30-04-2023 00:00,XXX11,70.7,14.34,Medium
30-04-2023 00:00,XXX13,101.66,6.42,Low
30-04-2023 00:00,XXX13,50.55,12.27,Low
30-04-2023 00:00,XXX13,50.77,-2.21,Low
30-04-2023 00:00,XXXV2,71.91,6.38,Medium
30-04-2023 00:00,XXXV2,53.67,12.36,Medium
30-04-2023 00:00,XXX13,60.8,6.66,Low
30-04-2023 00:00,XXX18,83.89,9.36,Low
30-04-2023 00:00,XXXV2,130.26,2.44,Low
30-04-2023 00:00,XXX11,107.2,-3.15,High
30-04-2023 00:00,XXX13,101.27,4.16,High
30-04-2023 00:00,XXXV2,79.35,2.89,High
30-04-2023 00:00,XXX17,143.18,12.34,Medium
05-05-2023 00:00,XXXV2,89.7,-0.12,Low
07-05-2023 00:00,XXX13,58.71,14.33,Medium
14-05-2023 00:00,XXXV3,111.71,14.16,Medium
14-05-2023 00:00,XXX11,61.38,-0.05,Medium
17-05-2023 00:00,XXXV1,84.52,1.96,Low
18-05-2023 00:00,XXXV2,100.74,12.91,High
18-05-2023 00:00,XXXV2,137.42,14.33,Low
18-05-2023 00:00,XXXV2,99.35,3.87,Low
18-05-2023 00:00,XXXV1,120.23,1.42,Medium
18-05-2023 00:00,XXXV1,149.28,5.52,Medium
19-05-2023 00:00,XXXV1,63.15,8.76,Medium
19-05-2023 00:00,XXXV1,77.47,0.47,High
19-05-2023 00:00,XXXV1,89.46,9.73,High
19-05-2023 00:00,XXXV5,92.18,-3.97,High
19-05-2023 00:00,XXXV4,91.1,-4.01,Low
20-05-2023 00:00,XXXV1,140.76,2.73,Medium
20-05-2023 00:00,XXX12,121.4,2.07,Low
20-05-2023 00:00,XXX12,110.79,1.31,High
24-05-2023 00:00,XXXV1,80.94,4.82,Medium
27-05-2023 00:00,XXXV2,132.38,1.41,High
27-05-2023 00:00,XXXV1,145.51,-1.15,Medium
27-05-2023 00:00,XXXV1,132.12,1.19,Medium
27-05-2023 00:00,XXXV1,50.16,14.5,Low
27-05-2023 00:00,XXXV5,113.64,3.22,Low
27-05-2023 00:00,XXXV5,55.11,3.89,High
27-05-2023 00:00,XXX13,75.76,6.53,Low
27-05-2023 00:00,XXX13,55.95,14.67,Low
27-05-2023 00:00,XXX13,110.38,-0.17,Low
27-05-2023 00:00,XXXV1,118.66,8.63,Medium
28-05-2023 00:00,XXX11,61.45,9.32,Low
28-05-2023 00:00,XXXV1,88.38,7.15,High
28-05-2023 00:00,XXXV1,95.62,-3.23,Medium
28-05-2023 00:00,XXXV1,86.91,8.54,Medium
28-05-2023 00:00,XXXV2,62.1,-3.72,Low
28-05-2023 00:00,XXXV2,91.89,6.92,Medium
28-05-2023 00:00,XXXV5,125.12,9.79,High
28-05-2023 00:00,XXXV5,57.1,-0.78,High
28-05-2023 00:00,XXXV1,58.02,11.83,Medium
28-05-2023 00:00,XXXV1,85.48,-4.39,Low
29-05-2023 00:00,XXXV3,144.17,11.88,Low
29-05-2023 00:00,XXXV2,116.86,4.21,Medium
29-05-2023 00:00,XXXV1,117.87,-0.65,High
29-05-2023 00:00,XXXV1,86.19,-2.32,Medium
31-05-2023 00:00,XXXV2,109.37,14.07,Low
31-05-2023 00:00,XXXV2,51.01,-3.55,Low
31-05-2023 00:00,XXXV2,113.61,-1.02,Medium
31-05-2023 00:00,XXX18,141.33,1.96,High
31-05-2023 00:00,XXXV2,111.26,7.4,Medium
31-05-2023 00:00,XXXV4,137.37,5.9,High
31-05-2023 00:00,XXXV2,122.4,-2.49,High
31-05-2023 00:00,XXXV4,62.06,0.79,Medium
31-05-2023 00:00,XXXV2,140.25,-0.22,Medium
31-05-2023 00:00,XXXV2,56.64,-0.73,High
31-05-2023 00:00,XXXV2,103.4,3.22,High
31-05-2023 00:00,XXXV2,64.21,9.08,High
31-05-2023 00:00,XXXV3,51.17,-0.65,High
31-05-2023 00:00,XXXV2,92.2,2.33,Low
31-05-2023 00:00,XXXV3,79.5,2.82,Medium
31-05-2023 00:00,XXX13,98.6,14.53,High
31-05-2023 00:00,XXX15,107.72,14.09,Medium
31-05-2023 00:00,XXXV1,54.37,11,High
31-05-2023 00:00,XXXV1,62.3,-0.17,Medium
31-05-2023 00:00,XXXV1,105.86,-3.64,Medium
31-05-2023 00:00,XXXV1,84.32,1.34,High
31-05-2023 00:00,XXXV4,122.92,0.34,High
31-05-2023 00:00,XXX15,115.23,5.12,Medium
31-05-2023 00:00,XXXV2,134.56,10.55,Medium
31-05-2023 00:00,XXX15,119.25,12.17,Medium
31-05-2023 00:00,XXXV1,92.99,11.9,Low
31-05-2023 00:00,XXXV2,117.3,2.19,High
31-05-2023 00:00,XXXV1,77.54,8.74,Low
01-06-2023 00:00,XXXV1,80.63,1.26,Low
01-06-2023 00:00,XXXV2,128.9,-3.78,High
05-06-2023 00:00,XXXV1,94.64,9.03,High
11-06-2023 00:00,XXXV1,129.84,-4.8,Low
11-06-2023 00:00,XXXV1,132.24,3.18,High
11-06-2023 00:00,XXXV1,135.76,1.59,Medium
13-06-2023 00:00,XXXV1,141.66,8.87,Medium
13-06-2023 00:00,XXXV1,93.1,10.32,Low
13-06-2023 00:00,XXXV3,81.89,1.08,Low
14-06-2023 00:00,XXXV2,108.22,11.23,High
15-06-2023 00:00,XXX18,87.12,0.88,High
15-06-2023 00:00,XXX17,110.11,3.93,Low
16-06-2023 00:00,XXXV2,120.56,9.54,Low
16-06-2023 00:00,XXXV5,118.84,8.86,Medium
16-06-2023 00:00,XXX11,87.46,14.75,Medium
17-06-2023 00:00,XXXV5,66.69,-0.5,High
17-06-2023 00:00,XXXV5,93.05,8.25,Medium
17-06-2023 00:00,XXXV1,64.26,7.19,High
19-06-2023 00:00,XXXV1,139.01,13.3,High
19-06-2023 00:00,XXXV1,84.59,-1.87,High
19-06-2023 00:00,XXXV1,65.45,10.04,Medium
19-06-2023 00:00,XXXV1,52.54,6.37,Low
19-06-2023 00:00,XXX12,114.58,0.49,Low
21-06-2023 00:00,XXX13,113.69,4.49,Medium
23-06-2023 00:00,XXXV1,84.06,1.68,Low
24-06-2023 00:00,XXXV3,57.17,6.59,High
25-06-2023 00:00,XXXV1,90.96,12.78,Low
25-06-2023 00:00,XXXV1,81.12,6.39,Medium
26-06-2023 00:00,XXXV1,117.71,7.63,Low
26-06-2023 00:00,XXXV1,110.58,5.37,High
26-06-2023 00:00,XXXV1,86.46,-3.98,High
26-06-2023 00:00,XXXV1,71.79,-0.34,Medium
26-06-2023 00:00,XXXV1,148.8,4.84,Medium
26-06-2023 00:00,XXXV1,95.4,1.2,Medium
26-06-2023 00:00,XXXV1,118.83,-1.36,High
26-06-2023 00:00,XXX12,64.06,5.08,Low
26-06-2023 00:00,XXX12,98.56,1.46,Low
26-06-2023 00:00,XXXV5,52.75,0.16,Medium
27-06-2023 00:00,XXX11,100.55,4.28,Low
28-06-2023 00:00,XXX15,146.4,-2.33,Low
28-06-2023 00:00,XXX15,88.42,13.55,Medium
28-06-2023 00:00,XXXV1,53.9,12.35,Medium
28-06-2023 00:00,XXXV1,53.1,9.15,High
28-06-2023 00:00,XXXV1,88.8,-2.88,High
28-06-2023 00:00,XXX11,66,10.52,High
28-06-2023 00:00,XXX17,52.34,11.16,High
28-06-2023 00:00,XXXV2,125.62,10.36,Low
28-06-2023 00:00,XXXV4,95.85,-2.72,Low
28-06-2023 00:00,XXXV5,78.92,7.88,High
28-06-2023 00:00,XXXV2,140.01,11.69,High
28-06-2023 00:00,XXXV2,61.61,6.55,Medium
28-06-2023 00:00,XXXV2,145.59,7.93,Low
28-06-2023 00:00,XXXV2,81.4,4.17,Low
28-06-2023 00:00,XXXV3,138.84,5.57,High
28-06-2023 00:00,XXXV1,110.29,-4.31,Low
28-06-2023 00:00,XXXV1,132.67,7.78,Medium
28-06-2023 00:00,XXXV3,148.4,-3.37,Medium
28-06-2023 00:00,XXX15,78.84,3.7,Low
28-06-2023 00:00,XXXV3,146.11,0.85,High
11-07-2023 00:00,XXXV3,88.95,5.91,Low
16-07-2023 00:00,XXXV5,88.55,-2.33,Medium
16-07-2023 00:00,XXX15,84.04,8.83,High
17-07-2023 00:00,XXXV1,104.14,10.9,Low
17-07-2023 00:00,XXXV4,65.41,-1.73,High
18-07-2023 00:00,XXXV3,105.37,-2.91,High
18-07-2023 00:00,XXXV3,104.17,-2.09,Medium
19-07-2023 00:00,XXXV2,126.19,12.54,High
21-07-2023 00:00,XXXV1,133.36,5.56,Low
22-07-2023 00:00,XXXV2,94.04,4.35,High
22-07-2023 00:00,XXXV3,80.23,-2.87,High
22-07-2023 00:00,XXXV1,75.93,7.99,Low
23-07-2023 00:00,XXXV5,69.46,12.36,Medium
23-07-2023 00:00,XXXV2,55.76,11.56,Medium
23-07-2023 00:00,XXXV3,84.24,7.52,Low
23-07-2023 00:00,XXXV2,77.02,-3.49,Low
24-07-2023 00:00,XXXV2,146.64,-2.75,Medium
25-07-2023 00:00,XXXV2,105.77,-4.01,High
25-07-2023 00:00,XXXV2,84.73,0.15,Low
25-07-2023 00:00,XXX12,108.05,-2.29,High
25-07-2023 00:00,XXXV1,63.92,0.2,Low
25-07-2023 00:00,XXXV1,94.4,2.7,Medium
26-07-2023 00:00,XXX11,112.62,13.86,High
26-07-2023 00:00,XXXV2,98.89,7.21,High
28-07-2023 00:00,XXXV1,90.18,11.7,Low
28-07-2023 00:00,XXX13,149.38,9.21,High
28-07-2023 00:00,XXX13,138.03,-2.75,Low
28-07-2023 00:00,XXX13,112.34,9.72,Medium
28-07-2023 00:00,XXXV2,106.94,0.5,High
28-07-2023 00:00,XXXV2,112.07,7.78,Low
28-07-2023 00:00,XXXV3,70.13,1.82,High
28-07-2023 00:00,XXX13,89.51,14.95,Low
28-07-2023 00:00,XXXV3,53.95,0.27,Low
28-07-2023 00:00,XXXV3,97.55,0.58,Low
28-07-2023 00:00,XXXV2,104.3,13.61,Medium
28-07-2023 00:00,XXXV1,72.77,-4.51,High
28-07-2023 00:00,XXXV1,146.4,8.93,Medium
28-07-2023 00:00,XXXV1,140.95,9.51,Low
28-07-2023 00:00,XXXV1,122.21,11.73,Low
29-07-2023 00:00,XXXV5,103.34,14.49,Medium
29-07-2023 00:00,XXXV5,137,14.51,Medium
29-07-2023 00:00,XXXV2,63.07,-3.69,High
29-07-2023 00:00,XXXV1,129.05,11.44,Low
29-07-2023 00:00,XXX13,62.48,7.93,Medium
29-07-2023 00:00,XXXV1,129.42,7.95,Low
29-07-2023 00:00,XXXV1,77.58,-2.43,Low
29-07-2023 00:00,XXXV1,137.71,8,High
29-07-2023 00:00,XXXV1,144.4,14.65,High
30-07-2023 00:00,XXXV1,64.88,13.24,High
30-07-2023 00:00,XXXV2,96.27,3.78,Medium
30-07-2023 00:00,XXXV1,148.1,-4.2,Low
30-07-2023 00:00,XXXV1,98.34,2.25,Medium
30-07-2023 00:00,XXXV2,136.35,11.53,Medium
30-07-2023 00:00,XXXV1,108.87,9.03,High
30-07-2023 00:00,XXXV2,87.53,4.19,Low
30-07-2023 00:00,XXXV2,78.58,-3.9,Low
30-07-2023 00:00,XXX13,70.32,3.54,High
30-07-2023 00:00,XXXV1,126.18,4.38,Low
31-07-2023 00:00,XXXV1,88.65,13.57,High
31-07-2023 00:00,XXXV1,101.13,7.82,Medium
31-07-2023 00:00,XXXV1,99.23,1.23,Medium
31-07-2023 00:00,XXXV3,107.73,5.51,High
31-07-2023 00:00,XXXV3,136.56,-3.68,Medium
31-07-2023 00:00,XXXV1,148.07,14.45,Medium
31-07-2023 00:00,XXXV1,90.76,2.2,High
31-07-2023 00:00,XXXV2,132.75,4.56,Medium
31-07-2023 00:00,XXXV2,126.45,2.11,Low
